date,region,channel,customers,orders,revenue,marketing_spend
2025-11-03,West,Email,235,25,2357.79,105.99
2025-11-03,West,Affiliate,302,24,1888.09,183.86
2025-11-04,East,Search,550,40,3860.61,366.86
2025-11-04,East,Social,645,25,2173.33,323.63
2025-11-04,East,Email,319,29,2727.23,100.13
2025-11-04,East,Affiliate,417,23,2007.58,183.99
2025-11-04,South,Search,529,27,1975.8,378.12
2025-11-04,South,Social,602,25,2017.57,313.87
2025-11-04,South,Email,289,21,2183.73,106.55
2025-11-04,South,Affiliate,356,27,2488.42,193.49
2025-11-04,North,Search,491,22,2485.03,362.46
2025-11-04,North,Social,528,23,2116.5,303.21
2025-11-04,North,Email,264,24,2365.9,104.86
2025-11-04,North,Affiliate,377,27,2589.07,197.23
2025-11-04,West,Search,446,16,1312.75,391.22
2025-11-04,West,Social,465,29,2584.08,327.64
2025-11-04,West,Email,224,21,1573.78,104.3
2025-11-04,West,Affiliate,266,17,1752.82,204.75
2025-11-05,East,Search,550,34,2828.41,360.22
2025-11-05,East,Social,611,20,1789.52,331.53
2025-11-05,East,Email,318,30,2748.85,103.15
2025-11-05,East,Affiliate,370,28,2500.6,202.86
2025-11-05,South,Search,521,35,2831.29,352.44
2025-11-05,South,Social,583,22,2022.3,307.29
2025-11-05,South,Email,291,21,2005.81,97.48
2025-11-05,South,Affiliate,331,23,2225.46,189.03
2025-11-05,North,Search,474,31,2504.65,359.22
2025-11-05,North,Social,499,28,2109.65,329.3
2025-11-05,North,Email,255,22,1966.26,102.56
2025-11-05,North,Affiliate,319,15,1277.69,191.86
2025-11-05,West,Search,420,29,2528.02,389.53
2025-11-05,West,Social,502,24,2280.97,327.74
2025-11-05,West,Email,235,20,1927.96,101.9
2025-11-05,West,Affiliate,321,19,1739.34,202.53
2025-11-06,East,Search,570,28,2663.27,380.3
2025-11-06,East,Social,661,26,2655.69,333.04
2025-11-06,East,Email,352,38,3529.87,101.43
2025-11-06,East,Affiliate,401,34,3134.51,196.88
2025-11-06,South,Search,477,26,2289.37,375.54
2025-11-06,South,Social,563,22,1891.53,318.2
2025-11-06,South,Email,274,23,2053.2,101.07
2025-11-06,South,Affiliate,366,28,2546.29,197.2
2025-11-06,North,Search,477,34,2454.19,382.21
2025-11-06,North,Social,512,14,1128.21,320.06
2025-11-06,North,Email,272,29,2397.11,106.36
2025-11-06,North,Affiliate,321,17,1441.42,194.73
2025-11-06,West,Search,487,26,2486.23,350.55
2025-11-06,West,Social,501,19,1740.01,334.04
2025-11-06,West,Email,258,23,2187.4,104.16
2025-11-06,West,Affiliate,294,15,1343.04,204.04
2025-11-07,East,Search,558,30,2851.93,378.37
2025-11-07,East,Social,596,26,2408.89,315.48
2025-11-07,East,Email,325,28,2500.2,102.14
2025-11-07,East,Affiliate,404,31,2461.46,197.25
2025-11-07,South,Search,529,26,2413.23,363.1
2025-11-07,South,Social,551,24,1914.25,323.18
2025-11-07,South,Email,250,26,2581.42,102.2
2025-11-07,South,Affiliate,335,21,1653.14,203.18
2025-11-07,North,Search,446,18,1687.71,393.48
2025-11-07,North,Social,542,30,2406.77,327.06
2025-11-07,North,Email,278,18,1584.7,105.42
2025-11-07,North,Affiliate,306,22,2034.72,202.95
2025-11-07,West,Search,438,27,2363.68,374.98
2025-11-07,West,Social,442,17,1352.79,323.11
2025-11-07,West,Email,257,26,2489.17,96.66
2025-11-07,West,Affiliate,301,22,2080.05,202.07
2025-11-08,East,Search,602,34,3361.55,355.9
2025-11-08,East,Social,613,25,2171.41,332.7
2025-11-08,East,Email,321,26,2107.7,100.71
2025-11-08,East,Affiliate,402,23,2313.18,194.87
2025-11-08,South,Search,517,24,2057.52,351.59
2025-11-08,South,Social,609,19,1958.42,316.79
2025-11-08,South,Email,292,21,1635.07,99.88
2025-11-08,South,Affiliate,369,28,2741.97,204.37
2025-11-08,North,Search,473,32,2775.27,361.2
2025-11-08,North,Social,547,25,2198.87,315.04
2025-11-08,North,Email,280,24,2090.43,98.69
2025-11-08,North,Affiliate,334,24,2076.44,186.72
2025-11-08,West,Search,431,36,3607.91,356.05
2025-11-08,West,Social,461,17,1688.0,318.53
2025-11-08,West,Email,262,25,2046.12,98.27
2025-11-08,West,Affiliate,304,23,1966.29,189.41
2025-11-09,East,Search,564,34,3531.43,396.16
2025-11-09,East,Social,639,32,2764.53,332.79
2025-11-09,East,Email,338,27,2510.13,103.35
2025-11-09,East,Affiliate,403,23,2038.9,185.95
2025-11-09,South,Search,482,25,2091.33,395.06
2025-11-09,South,Social,554,15,1440.79,315.38
2025-11-09,South,Email,278,20,1717.42,99.11
2025-11-09,South,Affiliate,326,27,2681.3,191.71
2025-11-09,North,Search,460,26,2351.5,377.87
2025-11-09,North,Social,527,26,2454.31,320.6
2025-11-09,North,Email,274,18,1706.74,101.31
2025-11-09,North,Affiliate,349,21,1515.38,195.59
2025-11-09,West,Search,432,30,2316.94,381.13
2025-11-09,West,Social,515,17,1465.48,311.19
2025-11-09,West,Email,243,20,1791.75,97.2
2025-11-09,West,Affiliate,308,17,1542.31,193.24
2025-11-10,East,Search,583,28,2534.91,377.44
2025-11-10,East,Social,611,25,2487.08,310.25
2025-11-10,East,Email,313,29,2679.97,97.03
2025-11-10,East,Affiliate,405,29,2763.2,193.08
2025-11-10,South,Search,534,32,3045.59,388.8
2025-11-10,South,Social,642,25,2244.56,337.62
2025-11-10,South,Email,275,18,1901.87,97.54
2025-11-10,South,Affiliate,359,23,2573.02,202.07
2025-11-10,North,Search,445,29,2725.49,393.24
2025-11-10,North,Social,506,27,2832.78,309.45
2025-11-10,North,Email,273,22,1979.36,102.36
2025-11-10,North,Affiliate,332,28,2731.8,207.72
2025-11-10,West,Search,451,21,2040.27,375.53
2025-11-10,West,Social,440,17,1402.96,325.33
2025-11-10,West,Email,241,16,1484.61,107.57
2025-11-10,West,Affiliate,302,26,2604.44,196.64
2025-11-11,East,Search,586,30,3243.15,359.81
2025-11-11,East,Social,699,24,2040.5,303.9
2025-11-11,East,Email,336,41,4209.51,107.07
2025-11-11,East,Affiliate,402,28,2300.41,189.51
2025-11-11,South,Search,484,25,2128.29,372.99
2025-11-11,South,Social,593,27,2225.51,339.58
2025-11-11,South,Email,289,38,3456.29,103.7
2025-11-11,South,Affiliate,346,24,2155.18,195.47
2025-11-11,North,Search,461,23,2042.27,373.38
2025-11-11,North,Social,529,20,1770.83,337.45
2025-11-11,North,Email,276,22,1825.24,107.77
2025-11-11,North,Affiliate,329,23,2480.88,206.99
2025-11-11,West,Search,373,20,2050.56,380.14
2025-11-11,West,Social,498,13,1188.38,323.11
2025-11-11,West,Email,233,17,1495.0,99.55
2025-11-11,West,Affiliate,308,19,1542.85,197.25
2025-11-12,East,Search,590,36,3223.67,370.81
2025-11-12,East,Social,628,27,2327.71,338.67
2025-11-12,East,Email,315,28,2517.98,99.92
2025-11-12,East,Affiliate,392,33,3044.79,192.49
2025-11-12,South,Search,487,30,2672.71,391.26
2025-11-12,South,Social,594,16,1490.4,336.41
2025-11-12,South,Email,259,28,2284.6,105.79
2025-11-12,South,Affiliate,352,20,1864.4,204.85
2025-11-12,North,Search,464,26,2391.94,357.32
2025-11-12,North,Social,531,20,1393.26,321.87
2025-11-12,North,Email,305,35,3415.63,108.74
2025-11-12,North,Affiliate,318,17,1482.11,191.73
2025-11-12,West,Search,437,20,1910.86,394.01
2025-11-12,West,Social,448,10,907.26,331.5
2025-11-12,West,Email,234,20,1702.55,99.28
2025-11-12,West,Affiliate,354,22,2095.26,191.59
2025-11-13,East,Search,607,35,3052.79,385.95
2025-11-13,East,Social,620,23,2183.35,341.64
2025-11-13,East,Email,342,26,2506.06,107.13
2025-11-13,East,Affiliate,424,24,2144.81,202.72
2025-11-13,South,Search,471,23,2188.37,365.64
2025-11-13,South,Social,584,16,1496.3,313.93
2025-11-13,South,Email,289,26,2473.21,103.95
2025-11-13,South,Affiliate,346,28,2746.0,189.59
2025-11-13,North,Search,500,31,3146.54,378.7
2025-11-13,North,Social,516,25,2100.35,342.07
2025-11-13,North,Email,270,37,3697.26,103.88
2025-11-13,North,Affiliate,333,29,2645.92,207.54
2025-11-13,West,Search,429,25,2239.77,356.54
2025-11-13,West,Social,509,32,3135.75,309.08
2025-11-13,West,Email,238,19,1680.78,106.19
2025-11-13,West,Affiliate,311,17,1624.85,200.28
2025-11-14,East,Search,595,44,4186.99,380.69
2025-11-14,East,Social,660,21,1985.75,315.45
2025-11-14,East,Email,299,22,1805.1,109.21
2025-11-14,East,Affiliate,385,26,2492.66,196.15
2025-11-14,South,Search,449,34,3234.4,364.82
2025-11-14,South,Social,617,27,2401.92,338.63
2025-11-14,South,Email,302,30,2691.03,103.83
2025-11-14,South,Affiliate,371,20,1580.77,200.26
2025-11-14,North,Search,505,29,2465.83,372.25
2025-11-14,North,Social,552,22,2282.43,315.04
2025-11-14,North,Email,246,17,1584.68,103.58
2025-11-14,North,Affiliate,340,19,1852.52,188.99
2025-11-14,West,Search,417,23,1951.4,382.23
2025-11-14,West,Social,510,20,1796.19,327.99
2025-11-14,West,Email,210,17,1529.55,107.73
2025-11-14,West,Affiliate,318,17,1775.31,191.71
2025-11-15,East,Search,667,40,3462.81,364.64
2025-11-15,East,Social,791,27,2504.58,318.15
2025-11-15,East,Email,367,37,3471.75,99.58
2025-11-15,East,Affiliate,491,23,2216.65,195.07
2025-11-15,South,Search,549,35,3508.98,377.77
2025-11-15,South,Social,735,28,2328.99,319.93
2025-11-15,South,Email,368,38,3331.32,108.21
2025-11-15,South,Affiliate,404,35,3169.5,209.13
2025-11-15,North,Search,587,29,2603.23,371.37
2025-11-15,North,Social,635,29,2771.81,342.0
2025-11-15,North,Email,316,27,2487.69,104.52
2025-11-15,North,Affiliate,402,28,2651.08,206.0
2025-11-15,West,Search,507,30,2133.54,359.41
2025-11-15,West,Social,626,20,1886.6,336.28
2025-11-15,West,Email,305,27,2514.51,99.53
2025-11-15,West,Affiliate,383,22,2082.44,199.8
2025-11-16,East,Search,557,30,2894.58,396.64
2025-11-16,East,Social,632,17,1547.32,305.68
2025-11-16,East,Email,333,23,2041.57,100.42
2025-11-16,East,Affiliate,431,31,2652.41,190.63
2025-11-16,South,Search,491,26,2168.61,375.98
2025-11-16,South,Social,581,21,1910.07,335.42
2025-11-16,South,Email,285,24,2021.35,101.93
2025-11-16,South,Affiliate,381,24,1971.94,199.06
2025-11-16,North,Search,504,27,2597.48,371.3
2025-11-16,North,Social,521,20,1774.56,326.33
2025-11-16,North,Email,237,21,1931.96,108.36
2025-11-16,North,Affiliate,322,23,2197.5,207.89
2025-11-16,West,Search,411,23,2091.31,396.11
2025-11-16,West,Social,489,17,1549.85,339.73
2025-11-16,West,Email,258,22,1815.37,99.78
2025-11-16,West,Affiliate,289,30,2309.34,190.73
2025-11-17,East,Search,584,42,3625.92,376.94
2025-11-17,East,Social,614,19,2006.33,342.95
2025-11-17,East,Email,319,28,2445.11,105.93
2025-11-17,East,Affiliate,423,32,2705.6,194.49
2025-11-17,South,Search,535,36,3642.58,396.47
2025-11-17,South,Social,565,19,1736.85,325.15
2025-11-17,South,Email,286,33,3095.43,103.27
2025-11-17,South,Affiliate,367,26,2035.01,200.88
2025-11-17,North,Search,480,34,2918.83,364.47
2025-11-17,North,Social,532,17,1706.74,328.1
2025-11-17,North,Email,244,25,1978.67,106.91
2025-11-17,North,Affiliate,358,31,2854.5,189.17
2025-11-17,West,Search,445,20,1630.92,371.44
2025-11-17,West,Social,497,25,2613.68,327.28
2025-11-17,West,Email,237,26,2049.18,103.25
2025-11-17,West,Affiliate,293,17,1468.88,203.98
2025-11-18,East,Search,573,40,3956.0,364.17
2025-11-18,East,Social,663,23,1896.79,341.37
2025-11-18,East,Email,348,24,2579.39,104.99
2025-11-18,East,Affiliate,364,32,3106.53,195.36
2025-11-18,South,Search,516,22,2189.65,387.22
2025-11-18,South,Social,561,20,1670.27,331.32
2025-11-18,South,Email,292,28,2195.13,106.77
2025-11-18,South,Affiliate,377,14,1296.63,192.49
2025-11-18,North,Search,504,25,2018.03,391.98
2025-11-18,North,Social,546,28,2638.37,339.45
2025-11-18,North,Email,273,28,2670.71,103.02
2025-11-18,North,Affiliate,330,21,1829.12,201.83
2025-11-18,West,Search,451,25,2519.44,370.9
2025-11-18,West,Social,476,12,1236.45,331.99
2025-11-18,West,Email,221,19,1629.81,101.46
2025-11-18,West,Affiliate,277,13,1097.89,192.17
2025-11-19,East,Search,600,34,3171.62,378.84
2025-11-19,East,Social,625,30,2991.07,311.71
2025-11-19,East,Email,324,22,2063.17,109.76
2025-11-19,East,Affiliate,372,23,1895.87,202.09
2025-11-19,South,Search,531,30,2726.85,400.13
2025-11-19,South,Social,569,27,2310.63,341.33
2025-11-19,South,Email,282,30,3027.51,109.38
2025-11-19,South,Affiliate,369,24,1994.04,200.35
2025-11-19,North,Search,487,16,1297.41,368.46
2025-11-19,North,Social,520,19,1785.95,332.75
2025-11-19,North,Email,258,15,1355.27,106.38
2025-11-19,North,Affiliate,340,36,3497.87,197.36
2025-11-19,West,Search,425,19,1458.76,383.45
2025-11-19,West,Social,482,24,2121.87,329.86
2025-11-19,West,Email,273,25,2153.03,108.1
2025-11-19,West,Affiliate,305,19,1776.28,210.13
2025-11-20,East,Search,581,35,3698.41,373.55
2025-11-20,East,Social,650,25,2438.6,338.93
2025-11-20,East,Email,313,25,2282.93,100.41
2025-11-20,East,Affiliate,394,22,2119.6,193.81
2025-11-20,South,Search,531,22,1870.98,394.0
2025-11-20,South,Social,574,20,1715.06,322.95
2025-11-20,South,Email,285,17,1587.76,105.27
2025-11-20,South,Affiliate,364,30,2645.81,209.85
2025-11-20,North,Search,453,29,2284.41,401.57
2025-11-20,North,Social,486,18,1521.56,334.69
2025-11-20,North,Email,266,25,2245.19,105.31
2025-11-20,North,Affiliate,354,27,2279.53,188.92
2025-11-20,West,Search,408,16,1434.66,391.76
2025-11-20,West,Social,503,28,2697.01,340.07
2025-11-20,West,Email,283,29,2759.38,110.16
2025-11-20,West,Affiliate,334,28,2510.66,200.82
2025-11-21,East,Search,560,26,2208.66,376.05
2025-11-21,East,Social,650,22,2093.82,324.01
2025-11-21,East,Email,327,22,2413.44,103.54
2025-11-21,East,Affiliate,440,33,2851.1,193.23
2025-11-21,South,Search,537,31,3157.94,376.17
2025-11-21,South,Social,551,21,2117.61,340.97
2025-11-21,South,Email,323,29,2219.49,101.92
2025-11-21,South,Affiliate,364,34,3356.6,202.1
2025-11-21,North,Search,494,28,2290.14,402.54
2025-11-21,North,Social,551,21,1760.04,327.52
2025-11-21,North,Email,255,26,1954.38,108.5
2025-11-21,North,Affiliate,343,26,2538.78,190.04
2025-11-21,West,Search,426,30,2420.56,375.81
2025-11-21,West,Social,513,25,2337.51,320.57
2025-11-21,West,Email,267,32,2418.09,107.2
2025-11-21,West,Affiliate,299,23,2359.07,199.88
2025-11-22,East,Search,586,33,3113.96,394.43
2025-11-22,East,Social,679,33,3365.72,344.98
2025-11-22,East,Email,353,29,2157.32,104.44
2025-11-22,East,Affiliate,437,28,2533.22,212.1
2025-11-22,South,Search,524,23,1935.74,398.13
2025-11-22,South,Social,595,28,2997.87,320.95
2025-11-22,South,Email,280,19,1807.73,100.44
2025-11-22,South,Affiliate,389,28,2391.55,192.98
2025-11-22,North,Search,455,19,1704.85,377.2
2025-11-22,North,Social,555,23,1632.69,345.57
2025-11-22,North,Email,282,24,2458.95,99.67
2025-11-22,North,Affiliate,335,24,2197.77,212.5
2025-11-22,West,Search,434,34,2844.79,397.38
2025-11-22,West,Social,485,29,2622.34,310.12
2025-11-22,West,Email,237,16,1505.86,99.29
2025-11-22,West,Affiliate,288,18,1474.15,205.85
2025-11-23,East,Search,578,27,2189.16,401.82
2025-11-23,East,Social,658,21,1912.32,347.46
2025-11-23,East,Email,345,30,2710.8,101.55
2025-11-23,East,Affiliate,422,20,1771.93,200.67
2025-11-23,South,Search,528,28,2564.36,374.11
2025-11-23,South,Social,635,27,2369.78,339.02
2025-11-23,South,Email,272,24,1956.39,106.76
2025-11-23,South,Affiliate,373,25,2477.12,204.05
2025-11-23,North,Search,457,17,1625.82,392.92
2025-11-23,North,Social,535,24,1968.33,311.48
2025-11-23,North,Email,243,27,2602.49,110.95
2025-11-23,North,Affiliate,339,21,1532.77,212.44
2025-11-23,West,Search,460,30,2797.85,388.2
2025-11-23,West,Social,483,17,1515.41,313.87
2025-11-23,West,Email,278,21,2013.1,100.35
2025-11-23,West,Affiliate,333,35,3060.03,205.64
2025-11-24,East,Search,609,37,3194.77,374.34
2025-11-24,East,Social,684,30,2707.18,348.25
2025-11-24,East,Email,337,37,3165.3,99.34
2025-11-24,East,Affiliate,421,25,2185.6,191.59
2025-11-24,South,Search,505,32,2651.87,403.6
2025-11-24,South,Social,586,29,2651.58,315.93
2025-11-24,South,Email,275,22,1576.29,108.65
2025-11-24,South,Affiliate,385,24,1928.46,198.67
2025-11-24,North,Search,439,27,2898.45,367.73
2025-11-24,North,Social,531,19,1450.49,311.54
2025-11-24,North,Email,257,21,1836.38,102.22
2025-11-24,North,Affiliate,367,25,2656.37,189.83
2025-11-24,West,Search,421,28,2424.65,406.0
2025-11-24,West,Social,515,31,2859.03,343.83
2025-11-24,West,Email,275,31,2578.39,101.79
2025-11-24,West,Affiliate,281,13,1329.14,209.62
2025-11-25,East,Search,563,36,3014.3,381.41
2025-11-25,East,Social,673,26,2281.0,347.44
2025-11-25,East,Email,303,24,2091.28,107.15
2025-11-25,East,Affiliate,436,37,3481.61,206.53
2025-11-25,South,Search,487,26,2045.07,370.88
2025-11-25,South,Social,616,20,1878.5,313.76
2025-11-25,South,Email,295,29,2703.16,109.1
2025-11-25,South,Affiliate,372,26,2251.83,212.54
2025-11-25,North,Search,469,25,2295.87,380.62
2025-11-25,North,Social,518,16,1625.81,339.78
2025-11-25,North,Email,296,26,2733.31,100.15
2025-11-25,North,Affiliate,308,23,2433.87,199.36
2025-11-25,West,Search,476,29,2514.09,377.97
2025-11-25,West,Social,528,18,1678.02,322.46
2025-11-25,West,Email,256,25,2488.65,110.13
2025-11-25,West,Affiliate,319,24,1684.96,207.0
2025-11-26,East,Search,557,35,3666.19,400.73
2025-11-26,East,Social,670,23,2426.21,316.94
2025-11-26,East,Email,326,25,2186.05,101.82
2025-11-26,East,Affiliate,421,30,2754.67,213.59
2025-11-26,South,Search,484,22,1922.71,394.7
2025-11-26,South,Social,572,24,2285.94,317.67
2025-11-26,South,Email,287,22,2356.96,107.22
2025-11-26,South,Affiliate,363,36,3139.47,211.76
2025-11-26,North,Search,455,29,2889.61,403.17
2025-11-26,North,Social,572,13,1206.09,312.88
2025-11-26,North,Email,279,33,3113.01,107.86
2025-11-26,North,Affiliate,372,20,1783.77,197.33
2025-11-26,West,Search,436,26,1969.13,402.18
2025-11-26,West,Social,505,15,1274.43,341.67
2025-11-26,West,Email,274,30,2805.96,106.3
2025-11-26,West,Affiliate,286,14,1115.09,208.48
2025-11-27,East,Search,625,44,3865.67,378.6
2025-11-27,East,Social,633,27,2256.97,335.83
2025-11-27,East,Email,347,31,2519.66,100.77
2025-11-27,East,Affiliate,438,29,2952.4,213.38
2025-11-27,South,Search,511,28,2658.34,401.01
2025-11-27,South,Social,605,34,3477.71,344.1
2025-11-27,South,Email,292,31,2727.93,105.17
2025-11-27,South,Affiliate,357,19,1646.83,195.67
2025-11-27,North,Search,522,29,2343.21,365.75
2025-11-27,North,Social,551,22,1881.82,323.02
2025-11-27,North,Email,294,31,3261.0,105.81
2025-11-27,North,Affiliate,357,23,2301.3,202.55
2025-11-27,West,Search,433,22,2174.26,376.06
2025-11-27,West,Social,501,17,1700.79,349.2
2025-11-27,West,Email,223,23,2181.88,105.76
2025-11-27,West,Affiliate,317,19,1773.25,198.54
2025-11-28,East,Search,642,48,4035.5,397.66
2025-11-28,East,Social,674,35,3687.24,318.5
2025-11-28,East,Email,321,26,2306.14,103.87
2025-11-28,East,Affiliate,424,37,3186.56,201.16
2025-11-28,South,Search,549,35,2887.13,386.32
2025-11-28,South,Social,592,22,2218.83,332.13
2025-11-28,South,Email,294,27,2292.42,105.28
2025-11-28,South,Affiliate,404,17,1920.18,191.25
2025-11-28,North,Search,434,32,2897.95,392.74
2025-11-28,North,Social,536,20,1859.08,326.37
2025-11-28,North,Email,279,30,2508.11,105.4
2025-11-28,North,Affiliate,361,28,2614.89,203.08
2025-11-28,West,Search,432,28,2972.24,411.6
2025-11-28,West,Social,499,18,1567.42,352.28
2025-11-28,West,Email,244,26,1945.1,101.32
2025-11-28,West,Affiliate,319,23,1779.08,207.84
2025-11-29,East,Search,551,28,2513.12,372.12
2025-11-29,East,Social,647,28,2522.75,314.71
2025-11-29,East,Email,338,30,3350.22,105.37
2025-11-29,East,Affiliate,405,25,2832.32,205.06
2025-11-29,South,Search,542,35,3073.94,369.11
2025-11-29,South,Social,618,32,3328.51,339.58
2025-11-29,South,Email,277,23,1750.38,104.21
2025-11-29,South,Affiliate,387,21,1693.4,192.42
2025-11-29,North,Search,495,32,2939.27,393.84
2025-11-29,North,Social,567,23,2191.4,336.5
2025-11-29,North,Email,281,27,2325.14,109.82
2025-11-29,North,Affiliate,310,17,1446.19,206.49
2025-11-29,West,Search,431,27,2286.54,371.85
2025-11-29,West,Social,499,15,1382.85,321.24
2025-11-29,West,Email,232,16,1344.99,106.17
2025-11-29,West,Affiliate,300,14,1214.07,194.23
2025-11-30,East,Search,571,35,2998.23,386.49
2025-11-30,East,Social,646,20,1729.27,326.97
2025-11-30,East,Email,338,27,2322.46,105.2
2025-11-30,East,Affiliate,389,27,2146.52,200.18
2025-11-30,South,Search,561,29,2898.5,368.18
2025-11-30,South,Social,607,20,1930.62,353.18
2025-11-30,South,Email,319,23,2315.94,107.03
2025-11-30,South,Affiliate,391,27,2259.97,198.07
2025-11-30,North,Search,471,26,2233.36,379.88
2025-11-30,North,Social,527,21,1798.94,317.64
2025-11-30,North,Email,301,34,3678.78,113.03
2025-11-30,North,Affiliate,344,15,1241.15,214.63
2025-11-30,West,Search,464,24,2329.87,379.3
2025-11-30,West,Social,491,17,1623.75,327.13
2025-11-30,West,Email,250,20,1803.38,106.0
2025-11-30,West,Affiliate,332,21,1933.02,204.71
2025-12-01,East,Search,691,38,3103.07,395.02
2025-12-01,East,Social,831,38,3720.15,334.22
2025-12-01,East,Email,407,34,3111.66,104.39
2025-12-01,East,Affiliate,516,47,3529.78,203.51
2025-12-01,South,Search,612,36,3113.6,379.11
2025-12-01,South,Social,766,22,2134.63,331.76
2025-12-01,South,Email,355,35,3341.13,111.13
2025-12-01,South,Affiliate,454,21,1896.75,206.56
